"subj_code","condition","desktop_conf","attent_conf","prevalence","latent_feature","LS_bias_probe_stim","scale_orient","instr_tests","LS_bias_probe_rating","explanation","bluefeet_choice","bluebeak_choice","typical_choice","bluefeet_bluebeak_choice","age","gender","tech_issues","rating_rec"
"u903bPFtifVC",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"It was specified that all three mutatioins occured with equal probability. Even although the feet could not be seen, there is an equal chance that this duck had blue feet in addition to the blue beak.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",71,"1: male",NA,0
"uykKepxddzJf",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"since there is an equal probabiltity of both mutations occurring, i gave that answer. ","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",66,"2: female","none",0
"VKHzBrvJbHYu",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"We did not see whether or not the duck had blue feet so there is a chance it may only have a blue beak or blue beak and feet.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",65,"2: female","None",0
"vkyfYGwPf2eX",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"Since we can't see its feet we only know it has a blue beak which means it has to be one of those two choices. Since they are both equally probable to occur in nature, it would have to be an equal chance of being both without having any more evidence.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",36,"2: female","No errors I could see",0
"w0kmQei7kOLr",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"Since the mutations vary independently of each other and are distributed equally among the population. There is an equal probability that the mutation is PIX67 and NOX20.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",27,"1: male","None",0
"W1QKe4201mbT",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"You could clearly see the blue beak but not the colour of the feet so they could have been either ","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",62,"2: female",NA,0
"WfKCCXc7Axsr",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"Could only see the beak, either mutation leads to a blue beak.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",53,"1: male",NA,0
"WQ7DTjWJOZdS",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"I couldn't see the duck's feet to find out if they were blue too. That would have made it more likely the duck had the PIX mutation.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",29,"2: female",NA,0
"Xbds8DcSjIZt",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",2,5,"It seemed 50/50 as to whether the feet would be blue","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",46,"1: male",NA,0
"XjMqe9nCLKRl",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",1,5,"The ducks blue beak can be seen but its feet are submerged below the water so we cannot ascertain what colour its feet are, but the probability for the 3 different are equally as likely so i put it in the middle as it doesnt affect the odds of the feert being blue also","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",33,"1: male",NA,0
"xkeP7J8nd5Na",6,"1: I confirm","1: I will take it seriously","omitted","feet","probe_amb_beak.png","narrow_right",2,5,"because these two mutations are the only ones that provide a blue beak","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",57,"2: female","none seen",0
"2ROuUBppiST4",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"there was a 50 50 chance it was either duck as unable to see the beak","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",57,"2: female",NA,0
"2SOt4TkXbUAR",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"since onlt the feet were shown and  the options were between PIX and NOX it was just as likely to be one or the other so i matked it at 50%","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",41,"1: male","Nope All good, simple layout, very easy to follow, not overburdened with data",0
"3ObyQAVxh996",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"The beak wasn't shown in the picture so it could have been blue footed only, or had a both blue feet and a blue beak.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",25,"1: male",NA,0
"40AxAZRJEJ5I",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"I can't really explain, but I think that while the mutations occur independently of each other, the chance of blue beak or blue feet occur in two thirds of the mutations. ","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",60,"2: female","No comments.",0
"71t1d87VYEXB",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",2,5,"my opinion and  i reaad ","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",28,"2: female",NA,0
"84aGREcKQAGr",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",2,5,"We do not know if the duck has a blue beak so the chances are equally likely","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",58,"2: female",NA,0
"8doXJVUdXoYR",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"i cannot see the duck's beak so i cannot know if it's blue, so both mmutations are equally likely","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",27,"2: female",NA,0
"8YfZ2qM7YmR8",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",2,7,"the duck has blue feet but im not sure of the beak so i guessed","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",65,"1: male","none",-2
"9LDY3vZnUJ0S",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"The gene mutation is equally likely to occur (PIX67 and NAX20). I can't confirm which of the mutations occur as I only got a view of the feet","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",34,"2: female","None",0
"9RWkbekKKRft",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"You cannot see the beak of the duck therefore it could be blue or yellow, the blue feet are shown.
","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",29,"2: female",NA,0
"9wxYkSSLRW66",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,1,"informed deduction","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has a NAX20 mutation (blue feet).","This duck has PIX67 mutation (blue beak and blue feet) and a TOX20 mutation (blue beak).",50,"1: male","none",4
"aRiN1gczJ7sx",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"I gave the rating indicated due to not being able to see the beak. According to the information provided, PIX and NAX are both equal probabilities. Without proof of the beak's color, it is equally likely to be either PIX or NAX.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",44,"2: female","I came across no errors that I can recall.",0
"Bdm7DvvWVO6K",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,0,"I chose the blue feet blue beak because that's what I saw on the the photo.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",27,"1: male","Nil",5
"biCIhkd2tTDV",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"you only see the feet so how can you tell the beak?","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",67,"2: female","na",0
"cAp19mnbudt8",8,"1: I confirm","1: I will take it seriously","omitted","beak","probe_amb_feet.png","narrow_right",1,5,"Only the feet are visible so it is equally likely to be pix or nax","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",37,"1: male",NA,0
