"subj_code","condition","desktop_conf","attent_conf","scale_orient","dv_query","instr_tests","DV_rating","explanation","age","gender","tech_issues","rating_rec"
"aPTdNLtDAK59",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Could be something else, could be a mutation, if they're equally likely, its still 50/50 as nothing
has been ruled out, the condition is not a checkbox, unless theres evidence of abnormal lian levels,
even then, mut-bic2 could coincide with abnormal lian as the causality is not stated.",21,"1: male","No.",0
"vxBKU4HLJt4E",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,3,"I've rated due to the fact that the patient could have Mut-Taw4 because it makes more sense?",26,"1: male","none thank you ",2
"J9lUCHKt9BeJ",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"We know that the patient has abnormal Gludon levels and since the two mutations occur with equal probability, there is an equal chance that it is either of them.",44,"1: male",NA,0
"OLql2w2MMMUf",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,6,"As the tests were still being done on this patient, this ment there was no final conclusion at the moment for the overall , and final result of the persons over all health, at this stage.",52,"2: female","All was good, A very good interesting study, and very well presented.",-1
"R5XQLssILWKw",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",3,7,"i came to the ratin gon the basis of what both mutations can cause",26,"2: female",NA,-2
"2dEZOWSoULsl",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"the mutation shown occurs in both of these conditions",57,"2: female",NA,0
"py9xW7qqWbOD",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"if the patient has one strain then its highly likely they carry  the 2nd as well",61,"2: female","n/a",0
"rplU0Fis4xXT",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"The two mutations are equally likely to occur. Both cause abnormal Gludon blood levels. So they are equally likely to be the cause of the abnormal Gludon levels.",67,"1: male","None",0
"FRImhbDwJzj3",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Because they are likely to be found equally in the general population",48,"2: female","no",0
"wB42pH5n2iAA",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"I think it is equally as possible as only one of the mutations affects Lian blood levels but we don't know the impact, so it cancels itself out. ",29,"2: female","None but I am extraordinarily bad with statistics and maths so please excuse the dumb. ",0
"8l3Sss2OH2Q6",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,10,"Because there is uncertainty about the Lidan levels we can come to the conclusion that the Mutation present MUT-BIC 2, because if it were both mutations Lidan levels would also be abnormal  in the patient.",23,"2: female","N/A everything worked just fine.",-5
"AWPnK1rTOi78",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,6,"They could have either disease however we know for sure that they has at least one of the genes. ",23,"1: male","n/a",-1
"EbhZpk8OC6U6",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Both conditions cause the Gludon issues further tests need to be established to see if the second condition exists however there is only a 5% chance this individual will have the condition",58,"1: male","n/a",0
"uRvTLu0WgYME",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,8,"I think the rating I have given reflects the text field because it suggests it is more likely possible ",28,"2: female",NA,-3
"s3t1eASf0di1",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Both are equally likely to occur in a population and both present with abnormal gludon levels. To me, this means the patient could have either alteration and the chances would be 50/50 as to which one it is.",44,"1: male","N/a",0
"gBAkkP90SILn",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,5,"Until you know if there is abnormal lian levels in the body it is impossible to rule out one for certain",40,"1: male","none",0
"C58EOhNfTgTo",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"He has abnormal Gludon levels, but we cannot say if he is more likely to have the Mut-Bic2 or Mut-Taw4 mutation because both have equal prevalence in the population. Both always cause abnormal Gludon.",22,"2: female","none :)",0
"vQT0Hk3lmfcj",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"It's definitely one but as likely to be the other as well so have put it in the middle",49,"1: male","none",0
"fW768lovnA0D",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"both mutations cause the abnormal gluban level.  the patients lian level is as yet unknown.  as both mutations occur with the same prevelance in the population at this point it is equal probability that the patient has either mutation",42,"2: female","no errors or problems",0
"0S5F5zsU6ryX",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"I rated both mutations are likely because they have already tested for the Gludon blood levels and both mutations have the Gludon in them. The Lian test will tell if it is Mutaw4 rather than Mutbic2.",52,"1: male","None",0
"BbgnTM75vXx7",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Either of the mutations can cause the abnormal levels in the Gludon levels so at the point where only this has been established then either is equally likely to be present",57,"1: male",NA,0
"xI18YVQKaH32",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"As they are equally likely to have either mutation and both gene mutations cause abnormal Gludon levels, I decided the explanation is equally likely to be either mutation.",49,"2: female",NA,0
"tNeturMqofcN",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,5,"As they full blood results aren't known, at this point it could be either mutation. ",40,"2: female","No",0
"4GzzKVxegrZ2",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,10,"because MUT bic 2 causes abnormal gludon blood levels which you hae already said you hae found in patient #53
because you haent yet found the lian blood levels i am more inclined to say Mut bic2",33,"2: female","none",-5
"WfuFxduvXrLm",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,9,"Abnormal gludon blood level is already found in the patient's blood, which simply means the patient has Mut-Bic2.",30,"2: female","No report.",-4
"YEKmV72Zb2zN",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,5,"If the person has either of the 2, they are likely too have the 2",38,"1: male","None",0
"3BZpb1jfdVFo",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Because the gloudon blood issue has already been found in patient #53 which occurs in both mututions equally and has the same detrimental results, it is equally possible that either would be the cause for the diagnoised condition.",41,"1: male","none",0
"mgZjHTtUE2P3",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"We do not know if the patient has an abnormal Lian blood levels, so we do not know if it has Mut-Taw4. We only know the patient has abnormal Gludon levels, something that happens in both Mut-Taw4 and Mut-Bic2.",32,"1: male","Good study, cheers.",0
"7YnIg8GvDHVs",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Without knowing about the Lian levels it is not possible to know which mutation is present. As the prevalence is the same across a group it is equally likely to be either mutation.",29,"1: male","N/A",0
"hnQ5e4iXxcyL",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"until the lian levels are confirmed you don't know so is equally one or the other",28,"1: male",NA,0
"3cxgUk05sETe",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"you have equal chance of both mutations",32,"2: female",NA,0
"dVKiPMcEZAme",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,10,"if the mutation only cuases changes in one level this is more satisfying as you may not need to do alternative tests.",24,"2: female",NA,-5
"21Vqsy8ivZKN",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,7,"One of the blood mutations has not yet been discovered, so it is wrong to assume that they will have a certain time without gaining more evidence.",28,"1: male","I encountered no errors. Thank you for the study.",-2
"K0FvrripdaVV",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Well.. I hope I understood correctly hopefully my reasoning is sound --  but as far as I could tell #53 was only confirmed with abnormal G. blood levels and we don't know if they had the l. blood levels.   because of that both t4 and b2 are possible.   Since we don't know the L. blood levels, the only response is the middle response. ",54,"2: female","none",0
"dQyIyILBgDbv",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Both mutations have abnormal gludon blood levels so it could be either one",51,"2: female",NA,0
"dUTR5xWrypea",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"I chose both equal because glucon is found in both mutations, and that is what the participant was found to have.",56,"2: female",NA,0
"FSzZGy9l73W0",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"Well I assumed we just did the first test and discovered they have abnormal Gludon blood levels and have not yet tested for Lian. As a result since they are equal likelihood I went with the middle response. Had I more information such as they have not yet developed Lian I would have went with an answer favoring Bic2 more, but I assume it just currently is not tested therefore it is a 50/50 shot.",37,"1: male",NA,0
"SxRn0JHw4x8H",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,10,"The patient definitely tested positive for one thing, so they defenitely have #2. More testing has to be done to see if the Lian is affected to see if they have #4.",41,"1: male",NA,-5
"ert9zabSFsbY",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,3," From the info given we would expect both outcomes as possible so the decision should be slightly more to the middle.",39,"2: female",NA,2
"K81W6dfVfNYg",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,1,"I feel like this would make the most sense based on the things that I know!",26,"1: male","n/a! Thanks :)",4
"GA7cROPqeab5",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",1,5,"While you know they have one condition, until further test you don't know if they have the other",48,"2: female","no errors",0
"ZqoDno8eCb7X",6,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_is",2,5,"The percentage of the population with both mutations is relatively small therefore, in my opinion, there is a 50/50 chance they have the other mutation too.",56,"2: female",NA,0
